disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__posterior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,posterior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.002958550605692116,0.012587400606319238,0.8141786350998124,-0.3628995275222548,0.20360718340505032,0.07470103258392297,-0.3658580781279469,0.20321570217530496,0.07181541694788554,nonrobust,35.0,71.0,29.0,0.07470103258392297,1.1266733949396155,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__posterior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior thalamic radiation (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.011570915061075706,0.009056358180947422,0.20137943265476327,0.25891544901540026,0.14649089504661342,0.0771618810040074,0.24734453395432454,0.14620923290296858,0.09070940743848095,nonrobust,35.0,71.0,29.0,0.0771618810040074,1.1125971939402357,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.00892993129144074,0.012538719678397406,0.4763530589064777,0.354625404345947,0.20281974627408836,0.08039085997615217,0.3635553356373878,0.20242977907175214,0.07251025643606346,nonrobust,35.0,71.0,29.0,0.08039085997615217,1.0947933254750144,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__superior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior thalamic radiation (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0005909828145785636,0.009182764585176407,0.948685690772429,-0.2595171064618401,0.14853557867386707,0.080616800542505,-0.25892612364726153,0.14824998515978902,0.08072447681031324,nonrobust,35.0,71.0,29.0,0.080616800542505,1.0935744417858904,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__genu_of_corpus_callosum__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,genu of corpus callosum,roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.021756576274438617,0.01508126783593434,0.14913620836025251,0.42270830925573494,0.24394667034830148,0.08314225059969997,0.4009517329812963,0.2434776272580572,0.09961465816500467,nonrobust,35.0,71.0,29.0,0.08314225059969997,1.0801782236378208,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__genu_of_corpus_callosum__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,genu of corpus callosum,roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.021756576274438617,0.01508126783593434,0.14913620836025251,0.42270830925573494,0.24394667034830148,0.08314225059969997,0.4009517329812963,0.2434776272580572,0.09961465816500467,nonrobust,35.0,71.0,29.0,0.08314225059969997,1.0801782236378208,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__forceps_minor,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,forceps minor,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.013226181564599149,0.011270334134662167,0.24058791036427635,0.3152341841599339,0.18230300766310265,0.0837866343638352,0.3020080025953347,0.18195248856828147,0.09696046251095383,nonrobust,35.0,71.0,29.0,0.0837866343638352,1.07682525446024,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior cerebellar peduncle (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.005775749798580112,0.008327198393301089,0.4879375352568066,0.2302031666743944,0.13469638915471685,0.0874505506175602,0.2359789164729745,0.13443740463763504,0.07921596670166912,nonrobust,35.0,71.0,29.0,0.0874505506175602,1.0582374517151478,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__genu_of_corpus_callosum,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,genu of corpus callosum,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.01777859658326671,0.011706246483065667,0.12884059563036607,0.32041502856860765,0.18935409694243804,0.09062720340796601,0.30263643198534096,0.18899002052092556,0.10931207259162765,nonrobust,35.0,71.0,29.0,0.09062720340796601,1.0427414213446675,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__superior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.003545030328780782,0.006645452851707785,0.5937242528333739,0.18111424201584106,0.10749335624608669,0.09201955650005782,0.17756921168706027,0.10728667576169063,0.09791542388753449,nonrobust,35.0,71.0,29.0,0.09201955650005782,1.0361198642036045,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__cingulum_hippocampus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,cingulum hippocampus (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.011004127804754297,0.008326926399679814,0.18633995936921613,0.22580466920149853,0.1346919895287048,0.09365901788780874,0.21480054139674423,0.13443301347090703,0.11009119263553567,nonrobust,35.0,71.0,29.0,0.09365901788780874,1.0284504005592938,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_ISOVF_uncinate_fasciculus_right,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,uncinate fasciculus (right),basket,interaction,dosage_A_x_disease_flag,ok,33473,135.0,33338.0,0.009107410108764685,0.007302007696870813,0.21231553944364612,0.19779644630502505,0.11806062088877514,0.09386898271870077,0.20690385641378972,0.1178334450078172,0.07911448586985484,nonrobust,35.0,71.0,29.0,0.09386898271870077,1.0274778886649714,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__genu_of_corpus_callosum,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,genu of corpus callosum,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.016401393305410364,0.011950930459118532,0.16994981220334338,0.32214014134062163,0.19331197647186701,0.09563792255062528,0.3057387480352113,0.1929402901246169,0.11306014452278032,nonrobust,35.0,71.0,29.0,0.09563792255062528,1.0193698662095343,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ISOVF_cerebral_peduncle_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,cerebral peduncle (right),basket,interaction,dosage_A_x_disease_flag,ok,33491,135.0,33356.0,0.004082406285267111,0.006969735294929398,0.5580586840645061,-0.18674605069421,0.11273154192521544,0.09761876839556237,-0.1826636444089429,0.11251476677222785,0.10449973563715975,nonrobust,35.0,71.0,29.0,0.09761876839556237,1.0104666759090128,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__body_of_corpus_callosum,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,body of corpus callosum,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.014037206227958473,0.008111824896069203,0.08355695749254413,-0.21725103698560705,0.1312126205417226,0.09778841712591627,-0.20321383075764857,0.1309603343640508,0.12073858750992071,nonrobust,35.0,71.0,29.0,0.09778841712591627,1.0097125836194263,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__acoustic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,acoustic radiation (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.003082039250782215,0.014345648351730928,0.8298922799627471,0.3838358827346807,0.23204767579645252,0.09811148464907053,0.38691792198546293,0.23160151123604197,0.09480628381943965,nonrobust,35.0,71.0,29.0,0.09811148464907053,1.0082801523776208,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_L1_cerebral_peduncle_left,rs2546890,A,G,directional_tensor_context,directional_tensor_context,directional_context,primary,L1,cerebral peduncle (left),basket,interaction,dosage_A_x_disease_flag,ok,33493,135.0,33358.0,0.007382609379142663,0.007121951262791808,0.2999301570393717,-0.19033787675846686,0.11519528312929622,0.0984815424451365,-0.1829552673793242,0.11497379949739552,0.11155649978207513,nonrobust,35.0,71.0,29.0,0.0984815424451365,1.0066451579832643,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__cingulum_hippocampus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cingulum hippocampus (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.004388160812740606,0.010744357491497417,0.6829713613704267,-0.2868125091691436,0.1737950856384509,0.09889277235462232,-0.28242434835640295,0.1734609249634118,0.10349768508573937,nonrobust,35.0,71.0,29.0,0.09889277235462232,1.0048354479499102,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__cingulate_gyrus_part_of_cingulum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,cingulate gyrus part of cingulum (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0061118918687768364,0.010245244979180161,0.5508059702519735,0.2724845362726784,0.1657217036898286,0.10013817786911525,0.2663726444039015,0.16540306593220624,0.10731004478983797,nonrobust,35.0,71.0,29.0,0.10013817786911525,0.9994003153596002,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__cerebral_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,cerebral peduncle (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.02044964091106049,0.007731250335018034,0.008171398382122465,0.20360202524286775,0.12505664625642493,0.10351768234407063,0.18315238433180725,0.12481619634279441,0.1422830007474412,nonrobust,35.0,71.0,29.0,0.10351768234407063,0.9849854599795552,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior thalamic radiation (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0012675562947695649,0.008792029220485607,0.8853662507261642,0.2312481195537337,0.14221524856365358,0.10394991599855125,0.22998056325896413,0.14194180732516112,0.10518899724630215,nonrobust,35.0,71.0,29.0,0.10394991599855125,0.9831758572837425,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__parahippocampal_part_of_cingulum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,parahippocampal part of cingulum (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0028851654243826036,0.012746472991770137,0.8209305193598279,0.33338704105380845,0.20618025479382615,0.10589444627365847,0.33050187562942585,0.20578382624771083,0.10826941844643662,nonrobust,35.0,71.0,29.0,0.10589444627365847,0.975126816247109,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__superior_cerebellar_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior cerebellar peduncle (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0022845851375051717,0.009799298205235937,0.815655964021209,-0.2555250782399389,0.15850830281135264,0.10695806889735035,-0.2578096633774441,0.15820353446147575,0.10319390095468088,nonrobust,35.0,71.0,29.0,0.10695806889735035,0.9707864467594944,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_ICVF_superior_longitudinal_fasciculus_right,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ICVF,superior longitudinal fasciculus (right),basket,interaction,dosage_A_x_disease_flag,ok,33482,135.0,33347.0,-0.00021852505903252953,0.006794398385866331,0.9743426274703082,-0.17679090490559288,0.10987277500985851,0.10761462181062119,-0.1770094299646254,0.10966137903783064,0.10650529298604963,nonrobust,35.0,71.0,29.0,0.10761462181062119,0.9681287162138349,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_MD_superior_longitudinal_fasciculus_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,superior longitudinal fasciculus (right),basket,interaction,dosage_A_x_disease_flag,ok,33478,135.0,33343.0,0.0065696217540694,0.006501930185237655,0.31230573707178655,0.16886815985285641,0.10513985954574646,0.10825505381830122,0.1754377816069258,0.10493754363041852,0.09456712054600815,nonrobust,35.0,71.0,29.0,0.10825505381830122,0.9655518197397934,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,middle cerebellar peduncle,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0054629451135142,0.009751520062702706,0.5753367383947843,0.25324184134502364,0.15773546866284444,0.10839667634807706,0.25870478645853784,0.15743218626281366,0.10033491043030278,nonrobust,35.0,71.0,29.0,0.10839667634807706,0.9649840339029737,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__cingulum_hippocampus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,cingulum hippocampus (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.019349561712630088,0.011693576156345888,0.09799125903855416,0.30309207690708445,0.18914914838976063,0.10907723563700619,0.28374251519445437,0.18878546602856613,0.1328512740549846,nonrobust,35.0,71.0,29.0,0.10907723563700619,0.9622658769900969,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__posterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior limb of internal capsule (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.012060629814443504,0.010367196078453161,0.24469769570528024,-0.2656332251116186,0.16769432064329715,0.11319581889590209,-0.2535725952971751,0.1673718900798521,0.12977552854485108,nonrobust,35.0,71.0,29.0,0.11319581889590209,0.9461696143489237,,,,
